Port Name;State;Port Code;Border;Longitud;Latitud;Mes;Year;Measure;Value
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;2004;Train Passengers;201
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;9;2019;Trucks;65559
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;10;2020;Truck Containers Loaded;5510
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;7;2015;Rail Containers Empty;4830
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;9;1997;Pedestrians;563276
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;3;2002;Trucks;58141
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;11;2001;Train Passengers;153
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;2013;Bus Passengers;25856
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;2009;Rail Containers Loaded;2479
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;1;2007;Bus Passengers;19790
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;4;2000;Personal Vehicles;1393785
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;1996;Rail Containers Empty;939
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;6;2005;Personal Vehicles;1333307
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;3;2014;Rail Containers Empty;4618
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;4;2006;Buses;1163
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;1996;Pedestrians;462731
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;2002;Buses;3044
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;2000;Pedestrians;511036
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;3;2008;Trains;206
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;11;2013;Trucks;60633
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;8;2010;Buses;2004
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;2;2004;Trucks;55001
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;10;2007;Trucks;67726
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;2;1998;Personal Vehicles;1143582
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;9;2004;Bus Passengers;15735
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;11;2011;Truck Containers Loaded;14663
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;7;1999;Personal Vehicles;1333381
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;2;2016;Rail Containers Empty;4026
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;11;2008;Truck Containers Loaded;26736
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;2004;Personal Vehicle Passengers;2465346
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;11;2019;Trucks;64906
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;10;2020;Trucks;16206
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;4;2015;Truck Containers Empty;26605
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;8;1997;Trains;78
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;2002;Truck Containers Empty;29425
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;11;2001;Truck Containers Empty;25305
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;3;2013;Buses;1460
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;2009;Trains;78
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;1;2007;Truck Containers Loaded;23725
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;1;2000;Truck Containers Loaded;28428
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;1996;Personal Vehicles;1309448
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;6;2005;Buses;1273
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;2013;Personal Vehicles;968596
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;8;2006;Trains;216
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;1996;Personal Vehicle Passengers;3761767
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;2002;Pedestrians;875905
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;11;2000;Rail Containers Empty;1735
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;2;2008;Personal Vehicles;1165293
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;11;2013;Train Passengers;0
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;8;2010;Trains;103
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;2;2004;Personal Vehicle Passengers;2236082
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;10;2007;Buses;1893
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;1;1998;Rail Containers Loaded;751
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;10;2004;Trains;67
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;11;2011;Bus Passengers;38889
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;7;1999;Truck Containers Loaded;30070
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;4;2016;Train Passengers;775
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;11;2008;Trains;222
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;2004;Rail Containers Loaded;6486
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;11;2019;Truck Containers Loaded;50227
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;7;2020;Rail Containers Empty;3721
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;7;2015;Trains;148
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;8;1997;Rail Containers Loaded;823
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;2002;Trains;52
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;11;2001;Buses;1309
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;2013;Truck Containers Loaded;36082
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;11;2009;Bus Passengers;20888
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;1;2007;Rail Containers Loaded;5455
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;4;2000;Bus Passengers;12991
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;4;1996;Truck Containers Loaded;24095
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;6;2005;Pedestrians;598971
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;2013;Rail Containers Loaded;2972
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;4;2006;Personal Vehicle Passengers;2466847
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;4;1997;Personal Vehicles;1232995
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;2002;Rail Containers Loaded;1704
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;11;2000;Trains;84
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;2;2008;Rail Containers Loaded;5712
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;11;2013;Rail Containers Loaded;3262
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;8;2010;Bus Passengers;40585
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;1;2004;Personal Vehicles;1189769
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;10;2007;Personal Vehicles;1171689
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;2;1998;Truck Containers Empty;23063
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;10;2004;Buses;1148
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;11;2011;Buses;1964
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;7;1999;Bus Passengers;16127
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;2015;Train Passengers;685
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;11;2008;Pedestrians;678335
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;2004;Trucks;59405
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;11;2019;Truck Containers Empty;15051
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;11;2020;Personal Vehicles;347705
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;7;2015;Personal Vehicle Passengers;1699900
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;8;1997;Truck Containers Empty;28370
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;2002;Pedestrians;840425
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;11;2001;Trucks;58250
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;2013;Buses;1706
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;2;2010;Rail Containers Loaded;2359
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;9;2006;Buses;1171
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;4;2000;Trucks;55632
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;2;1996;Personal Vehicle Passengers;2858233
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;6;2005;Bus Passengers;19299
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;2013;Truck Containers Empty;0
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;4;2006;Train Passengers;929
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;1996;Truck Containers Empty;23456
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;2002;Rail Containers Empty;2247
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;2000;Train Passengers;255
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;2;2008;Truck Containers Empty;29439
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;7;2013;Trucks;63459
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;8;2010;Truck Containers Empty;28899
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;2;2004;Trains;55
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;10;2007;Truck Containers Loaded;36087
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;10;1997;Personal Vehicles;1231333
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;10;2004;Bus Passengers;15883
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;11;2011;Pedestrians;509016
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;1999;Train Passengers;48
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;4;2016;Trains;155
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;11;2008;Personal Vehicles;1071449
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;2004;Personal Vehicles;1247463
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;11;2019;Trains;112
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;11;2020;Personal Vehicle Passengers;487447
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;7;2015;Buses;1890
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;9;1997;Truck Containers Empty;29415
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;2002;Train Passengers;162
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;10;2001;Truck Containers Loaded;30870
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;2003;Bus Passengers;31918
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;2012;Bus Passengers;35872
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;6;2018;Buses;1291
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;11;2018;Rail Containers Loaded;3382
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;6;2009;Rail Containers Empty;3198
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;9;1998;Rail Containers Empty;779
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;2013;Trains;108
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;8;2017;Bus Passengers;23180
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;7;2001;Train Passengers;159
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;8;2008;Bus Passengers;70205
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;3;2011;Buses;1983
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;1;2015;Truck Containers Empty;27036
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;9;2012;Rail Containers Empty;4084
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;2;2012;Bus Passengers;27203
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;6;1999;Rail Containers Loaded;779
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;9;2000;Personal Vehicle Passengers;4139166
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;10;1997;Trucks;52918
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;1;2011;Trains;75
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;8;2016;Truck Containers Loaded;34275
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;7;1999;Pedestrians;428387
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;3;2016;Train Passengers;707
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;10;1996;Trucks;55098
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;7;2014;Train Passengers;620
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;11;2019;Train Passengers;560
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;11;2020;Pedestrians;143163
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;4;2015;Rail Containers Empty;4834
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;9;1997;Train Passengers;0
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;3;2002;Rail Containers Loaded;1404
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;11;2001;Rail Containers Empty;2527
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;2003;Rail Containers Loaded;1844
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;2012;Trucks;65060
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;6;2018;Train Passengers;585
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;11;2018;Bus Passengers;14532
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;6;2009;Trains;162
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;9;1998;Personal Vehicles;1249227
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;2013;Truck Containers Loaded;0
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;10;2017;Personal Vehicle Passengers;1930965
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;4;2001;Truck Containers Loaded;29296
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;8;2008;Rail Containers Empty;6564
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;4;2011;Bus Passengers;44116
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;1;2015;Personal Vehicles;964943
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;2012;Personal Vehicles;877999
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;2;2012;Truck Containers Empty;25957
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;1999;Trains;53
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;10;2000;Pedestrians;374706
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;10;1997;Buses;462
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;1;2011;Buses;1992
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;8;2016;Rail Containers Loaded;3708
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;7;1999;Rail Containers Empty;2152
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;3;2016;Rail Containers Empty;5739
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;10;1996;Truck Containers Empty;26132
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;7;2014;Pedestrians;600231
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;9;2019;Truck Containers Empty;14950
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;3;2020;Pedestrians;360236
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;7;2015;Truck Containers Loaded;40313
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;8;1997;Truck Containers Loaded;29203
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;7;2002;Rail Containers Loaded;1675
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;10;2001;Rail Containers Loaded;1485
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;2003;Truck Containers Empty;24227
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;2012;Pedestrians;497449
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;6;2018;Trains;117
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;11;2018;Buses;1334
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;4;2009;Rail Containers Loaded;2649
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;9;1998;Personal Vehicle Passengers;3622759
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;2013;Rail Containers Empty;4000
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;10;2017;Personal Vehicles;1081786
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;4;2001;Bus Passengers;15191
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;4;2008;Truck Containers Empty;32033
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;3;2011;Train Passengers;0
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;1;2015;Train Passengers;465
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;2012;Truck Containers Empty;23342
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;2;2012;Truck Containers Loaded;31516
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;6;1999;Personal Vehicle Passengers;3803318
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;6;2000;Train Passengers;196
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;1;1998;Pedestrians;366763
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;9;2010;Rail Containers Empty;5959
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;6;2016;Truck Containers Loaded;38014
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;1999;Rail Containers Empty;2045
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;3;2016;Truck Containers Loaded;29268
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;10;1996;Trains;76
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;7;2014;Personal Vehicle Passengers;1649310
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;8;2019;Pedestrians;678933
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;9;2020;Trucks;15946
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;7;2015;Personal Vehicles;1018359
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;8;1997;Pedestrians;341565
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;7;2002;Trains;54
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;10;2001;Rail Containers Empty;2276
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;2003;Personal Vehicles;1144601
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;2012;Rail Containers Empty;7293
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;7;2018;Truck Containers Loaded;49027
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;11;2018;Train Passengers;690
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;4;2009;Bus Passengers;32260
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;9;1998;Rail Containers Loaded;870
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;2013;Bus Passengers;31167
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;10;2017;Pedestrians;617053
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;4;2001;Rail Containers Loaded;1552
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;4;2008;Train Passengers;916
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;3;2011;Truck Containers Empty;29893
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;1;2015;Trucks;60069
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;9;2012;Buses;1830
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;2;2012;Personal Vehicle Passengers;1187359
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;1999;Truck Containers Loaded;30091
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;6;2000;Truck Containers Loaded;32515
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;2;1998;Buses;372
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;2010;Truck Containers Loaded;26985
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;8;2016;Trucks;68472
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;1999;Buses;661
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;3;2016;Personal Vehicle Passengers;1800920
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;9;1996;Rail Containers Empty;726
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;7;2014;Buses;1994
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;8;2019;Personal Vehicle Passengers;1486697
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;7;2020;Truck Containers Empty;9749
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;7;2015;Train Passengers;640
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;8;1997;Bus Passengers;10318
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;2002;Personal Vehicles;1142678
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;10;2001;Personal Vehicle Passengers;1989048
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;1;2003;Bus Passengers;20543
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;2012;Rail Containers Loaded;3279
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;7;2018;Pedestrians;605203
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;11;2018;Truck Containers Empty;17663
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;4;2009;Trains;168
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;9;1998;Trucks;55475
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;2013;Pedestrians;584031
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;10;2017;Truck Containers Empty;28839
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;4;2001;Personal Vehicle Passengers;4252128
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;8;2008;Truck Containers Loaded;33580
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;2;2011;Train Passengers;0
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;1;2015;Buses;1853
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;9;2012;Trucks;57780
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;2011;Rail Containers Loaded;2735
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;6;1999;Train Passengers;0
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;8;2000;Personal Vehicle Passengers;4291774
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;10;1997;Rail Containers Loaded;990
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;2010;Personal Vehicle Passengers;1414712
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;8;2016;Rail Containers Empty;3711
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;12;1999;Personal Vehicle Passengers;3858926
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;4;2016;Rail Containers Loaded;4027
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;8;1996;Pedestrians;456923
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;6;2014;Rail Containers Loaded;3917
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;1;2020;Trucks;67451
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;7;2020;Trains;92
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;4;2015;Trucks;63860
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;8;1997;Rail Containers Empty;1314
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;6;2002;Personal Vehicle Passengers;2213162
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;10;2001;Truck Containers Empty;27315
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;3;2003;Buses;2586
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5;2012;Truck Containers Empty;28047
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;6;2018;Personal Vehicle Passengers;1862473
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;2;2019;Rail Containers Loaded;2674
